bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01068541,000,공공건축물 그린리모델링사업(방림1리경로당)실시설계 용역,용역,총액계약,수의계약,,강원특별자치도 평창군,4281000,강원특별자치도 평창군,4281000,88,29221000,31647850,32143100,2025-09-25,11:00,개찰완료,6,2250223120,신세기건축사사무소,심낙철,28235000,89.216,2025-09-23,18:44,N,정상,28110500,88.822,2025-10-10,신세기종합건축사 사무소,심주현,,128-75-00607,강원특별자치도 평창군 평창읍 백오로 24-0 1층 105호(효성타운),,2025-12-08
R25BK01068541,000,공공건축물 그린리모델링사업(방림1리경로당)실시설계 용역,용역,총액계약,수의계약,,강원특별자치도 평창군,4281000,강원특별자치도 평창군,4281000,88,29221000,31647850,32143100,2025-09-25,11:00,개찰완료,7,4772700342,원건축사사무소,원권희,28238000,89.225,2025-09-23,14:30,N,정상,28110500,88.822,2025-10-10,신세기종합건축사 사무소,심주현,,128-75-00607,강원특별자치도 평창군 평창읍 백오로 24-0 1층 105호(효성타운),,2025-12-08
R25BK01068541,000,공공건축물 그린리모델링사업(방림1리경로당)실시설계 용역,용역,총액계약,수의계약,,강원특별자치도 평창군,4281000,강원특별자치도 평창군,4281000,88,29221000,31647850,32143100,2025-09-25,11:00,개찰완료,8,2250229181,강남건축사사무소,어수용,28250000,89.263,2025-09-23,15:00,N,정상,28110500,88.822,2025-10-10,신세기종합건축사 사무소,심주현,,128-75-00607,강원특별자치도 평창군 평창읍 백오로 24-0 1층 105호(효성타운),,2025-12-08
R25BK01068541,000,공공건축물 그린리모델링사업(방림1리경로당)실시설계 용역,용역,총액계약,수의계약,,강원특별자치도 평창군,4281000,강원특별자치도 평창군,4281000,88,29221000,31647850,32143100,2025-09-25,11:00,개찰완료,9,2110742496,청원건축사사무소,김창열,28339580,89.546,2025-09-25,09:03,N,정상,28110500,88.822,2025-10-10,신세기종합건축사 사무소,심주현,,128-75-00607,강원특별자치도 평창군 평창읍 백오로 24-0 1층 105호(효성타운),,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,1,2018145593,디비손해보험 주식회사,김이안,46220190,88.361,2025-09-24,09:16,Y,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,2,1168103752,메리츠화재해상보험주식회사,이흥주,46279550,88.475,2025-09-23,13:55,N,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,3,1048130770,롯데손해보험(주),박선영,46284860,88.485,2025-09-25,09:53,N,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,4,2028145617,삼성화재해상보험 주식회사,황현정,46378360,88.664,2025-09-25,09:29,N,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,5,2028148370,(주)케이비손해보험,박건호,46400480,88.706,2025-09-24,10:03,N,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068545,000,인천시설공단 2025년 업무용차량 보험가입 용역,용역,총액계약,수의계약,,인천시설공단,Z004898,인천시설공단,Z004898,88,52688940,52307775,52688940,2025-09-25,11:00,개찰완료,6,1028107837,흥국화재해상보험(주),박형도,46564810,89.02,2025-09-25,09:24,N,정상,46220190,88.361,2025-09-25,디비손해보험 주식회사,김이안,,201-81-45593,서울특별시 강남구 테헤란로 432 (대치동),02-158-80100,2025-12-08
R25BK01068561,000,2025학년도 부산은애학교 통학버스 임차용역(동승보호자 포함) 2인 수의 견적제출 안내 공고,용역,총액계약,수의계약,,부산광역시교육청 부산은애학교,7150403,부산광역시교육청 부산은애학교,7150403,88,30952536,,,2025-09-25,11:00,유찰,,,,,,,,,N,,,,,,,,--, ,,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,1,5068160392,(주)미래조경,양수정,36320570,88.076,2025-09-23,12:54,Y,정상,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,2,6148802300,주식회사 울진환경개발,남태영,36505230,88.524,2025-09-24,09:30,N,정상,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,3,5028145481,주식회사 에버그린필드,이호열,39770280,96.442,2025-09-23,17:09,N,정상,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5068186408,주식회사 보경랜드스케이프,김진보,35781820,86.77,2025-09-24,17:29,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,3938700354,에코건설개발 주식회사,오정아,35890473,87.033,2025-09-25,09:47,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,4338700763,주식회사 아라,조명자,35931500,87.133,2025-09-22,11:05,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,3928701398,주식회사 대일에코,이창욱,35937870,87.148,2025-09-23,18:21,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5138178473,코닐(주),이가민,35950000,87.178,2025-09-24,11:34,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,7618802038,대가산업 주식회사,류경아,35955950,87.192,2025-09-23,16:15,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5028198237,진성건설주식회사,유현정,36011990,87.328,2025-09-24,12:03,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5028168373,주식회사 태산파우텍,김현구,36015095,87.336,2025-09-24,23:09,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5228102661,주식회사 모다스,손용호,36190990,87.762,2025-09-23,15:26,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,1268802119,주식회사 에스에이치환경산업,김영아,36218181,87.828,2025-09-25,09:43,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,4608800229,주식회사 선진산업,이중기,36231657,87.861,2025-09-24,18:26,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068618,000,초전초등학교 친환경마사토운동장조성공사 인조잔디 철거 및 재활용처리 용역 ,용역,총액계약,수의계약,,경상북도교육청 경상북도성주교육지원청,8931000,경상북도교육청 경상북도성주교육지원청,8931000,88,37350000,41237375,41085000,2025-09-25,11:00,개찰완료,,5108128445,주식회사 새한산업개발,김진아,36264206,87.94,2025-09-25,09:26,N,낙찰하한선 미달,36320570,88.076,2025-09-25,(주)미래조경,양수정,,506-81-60392,경상북도 포항시 남구 상공로104번길 43 (),054-275-4223,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,1,5158126646,진명엔지니어링주식회사,김기준,15230000,90.062,2025-09-23,14:19,Y,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,2,5028635902,주식회사 유진이앤씨,류재진,15242900,90.138,2025-09-24,14:44,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,3,5148160302,주식회사 대경유지,김연수,15245000,90.151,2025-09-24,20:58,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,4,5078107333,아람이엔씨 주식회사,전기현,15277000,90.34,2025-09-24,08:20,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,5,5108127387,주식회사 청라엔지니어링,이용재,15294000,90.44,2025-09-24,18:02,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,6,3118154685,주식회사 원형이앤씨,장원형,15297000,90.458,2025-09-24,13:11,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,7,6368801164,주식회사 길엔지니어링,이동섭,15310000,90.535,2025-09-24,18:02,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,8,5108127295,(주)서진토목엔지니어링,서동국,15325000,90.624,2025-09-24,09:31,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,9,7258701638,주식회사 세운엔지니어링,김윤경,15340000,90.713,2025-09-24,16:00,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,10,3768702115,주식회사 엄지토목기술,서재무,15369000,90.884,2025-09-24,08:57,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,11,5438802935,주식회사 상진엔지니어링,서국향,15378000,90.937,2025-09-24,09:23,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,12,3528801494,주식회사 씨이엠종합엔지니어링,이효형,15441000,91.31,2025-09-24,08:37,N,정상,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,5158149993,주식회사 진성이앤에스,진춘식,15000000,88.702,2025-09-25,09:34,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,8078101054,주식회사 경진이엔씨,박성민,15120000,89.412,2025-09-24,22:02,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,6108183995,주식회사 케이알이앤씨,김은길,15132000,89.482,2025-09-23,14:55,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,2248167417,주식회사 가람엔지니어링건축사사무소,이정훈,15145000,89.559,2025-09-24,17:15,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,7788600766,주식회사 성원이앤씨,류종수,15152000,89.601,2025-09-23,17:41,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
R25BK01068641,000,경덕여자고등학교 외부환경개선공사 설계용역,용역,총액계약,수의계약,,대구광역시교육청,7240000,대구광역시교육청,7240000,90,15383636,16910475,16922000,2025-09-25,11:00,개찰완료,,4828801456,주식회사 아인엔지니어링,김현휘,15176000,89.743,2025-09-24,13:25,N,낙찰하한선 미달,15230000,90.062,2025-09-26,진명엔지니어링주식회사,김기준,,515-81-26646,대구광역시 군위군 군위읍 서금로 805-171,053-939-5063,2025-12-08
