bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01098604,000,2025년 서울형 키즈카페 마포구 서교동1호점 놀이공간 설계 및 놀이기구 제작 용역,용역,총액계약,제한경쟁,협상에 의한 계약,서울특별시 마포구,3130000,서울특별시 마포구,3130000,,363636364,363636364,,2025-10-29,17:00,개찰완료,,2628102866,주식회사 아데코,하부경,362316240,0,2025-11-14,09:41,N,,,,,,,,--, ,,2025-12-04
R25BK01098604,000,2025년 서울형 키즈카페 마포구 서교동1호점 놀이공간 설계 및 놀이기구 제작 용역,용역,총액계약,제한경쟁,협상에 의한 계약,서울특별시 마포구,3130000,서울특별시 마포구,3130000,,363636364,363636364,,2025-10-29,17:00,개찰완료,,7248800652,주식회사디자인앤그룹,최예림,346500000,0,2025-11-14,09:41,N,협상평가부적격자,,,,,,,--, ,,2025-12-04
R25BK01098639,000,2025. 직업계고 글로컬 현장 직무체험 운영 위탁 용역,용역,총액계약,제한경쟁,,전라남도교육청,8490000,전라남도교육청,8490000,,81818182,,,2025-10-29,17:00,유찰,,,,,,,,,N,,,,,,,,--, ,,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,1,1388101278,주식회사 이산,한광두,138347000,87.756,2025-10-28,13:49,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,2,1288175093,(주)한일이엔씨,최숙,138365100,87.768,2025-10-27,09:10,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,3,8648801018,주식회사 송학기술,송구현,138395000,87.787,2025-10-22,14:00,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,4,1148657295,신명이엔씨 주식회사,김원진,138400000,87.79,2025-10-28,17:34,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,5,1281745851,건축사사무소제이엔에스,이재문,138604630,87.92,2025-10-28,09:53,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,6,2728600915,주식회사 도건엔지니어링,송문석,138737000,88.004,2025-10-28,16:00,Y,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,7,1888800934,주식회사 동양건설엔지니어링,송한나,138815000,88.053,2025-10-27,15:23,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,8,1928100690,주식회사 정동,이은희,138859800,88.082,2025-10-23,13:10,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,9,1348720218,주식회사 케이아트엔지니어링종합건축사사무소,김춘임,138916000,88.117,2025-10-28,11:27,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,10,1278619230,(주)우창엔지니어링,심지은,139399000,88.424,2025-10-28,16:48,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,11,1288164994,(주)제일지오텍엔지니어링,황지현,139426500,88.441,2025-10-28,14:10,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,12,1348706517,주식회사 정동엔지니어링,한상원,139556190,88.523,2025-10-23,10:15,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,13,2118125425,주식회사 삼안,최동식,139557000,88.524,2025-10-28,16:37,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,14,1248175295,(주)남양엔지니어링,박건순,139623190,88.566,2025-10-29,08:18,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,15,2208758785,해주엔지니어링 주식회사,김명덕,139681500,88.603,2025-10-28,13:26,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,16,1298120591,주식회사 한국종합기술,최용수,139700000,88.615,2025-10-27,15:53,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,17,1058616024,주식회사 화정엔지니어링,조양근,139758600,88.652,2025-10-28,17:43,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,18,1038800928,주식회사 씨에이치엔지니어링,원유찬,139834800,88.7,2025-10-23,16:15,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,19,1388168852,주식회사 케이디이엔씨,심보영,139869600,88.722,2025-10-28,09:46,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,20,7148700056,주식회사 테크피아엔지니어링종합건축사사무소,강지산,139937000,88.765,2025-10-28,10:54,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,21,8628700578,주식회사 성원엔지니어링,김원철,140106000,88.872,2025-10-23,11:31,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,22,2068678115,주식회사 한종,남상진,140195000,88.929,2025-10-29,08:27,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,23,1258603843,주식회사 동산,안혜정,140252000,88.965,2025-10-23,17:56,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,24,1248650116,(주)동진이앤씨,김연식,140348000,89.026,2025-10-27,18:08,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,25,4548100813,주식회사 에이스디이씨,이병대,140378000,89.045,2025-10-28,16:53,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,26,1328106125,주식회사 경호엔지니어링종합건축사사무소,김종영,140490000,89.116,2025-10-29,08:39,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,27,6098132900,주식회사 부경엔지니어링,안중수,140513700,89.131,2025-10-28,19:23,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,28,1428137101,주식회사 동산이엔씨,원동식,140531100,89.142,2025-10-23,16:40,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,29,1348688036,(주)천마이앤씨,민경성,140548700,89.153,2025-10-28,15:27,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,30,1378172917,(주)청운이엔씨,김인태,140611200,89.193,2025-10-27,09:40,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,31,1108172095,주식회사 신화엔지니어링,신화정,140712500,89.257,2025-10-28,12:04,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
R25BK01104344,000,"소흘파크골프장 조성사업 실시계획인가, 기본 및 실시설계용역",용역,총액계약,제한경쟁,적격심사제,경기도 포천시,5600000,경기도 포천시,5600000,87.745,144300000,157647925,158730000,2025-10-29,17:00,개찰완료,32,6528601143,주식회사 티에스케이,김일현,140800000,89.312,2025-10-28,15:33,N,정상,138737000,88.004,2025-11-05,주식회사 도건엔지니어링,송문석,,272-86-00915,"경기도 남양주시 와부읍 수레로 49, 5층 502-1호(마이다스빌딩)",02-695-12602,2025-12-04
