bidNtceNo,bidNtceOrd,bidNtceNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,dmndInsttNm,dmndInsttCd,sucsfLwstlmtRt,presmptPrce,rsrvtnPrce,bssAmt,opengDate,opengTm,opengRsltDivNm,opengRank,bidprcCorpBizrno,bidprcCorpNm,bidprcCorpCeoNm,bidprcAmt,bidprcRt,bidprcDate,bidprcTm,sucsfYn,dqlfctnRsn,fnlSucsfAmt,fnlSucsfRt,fnlSucsfDate,fnlSucsfCorpNm,fnlSucsfCorpCeoNm,fnlSucsfCorpOfclNm,fnlSucsfCorpBizrno,fnlSucsfCorpAdrs,fnlSucsfCorpContactTel,dataBssDate
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,7,3958800449,성준산업개발(주),정성수,2237328900,88.061,2025-10-29,21:10,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,8,7424400092,성심건기,유은경,2238011000,88.088,2025-10-28,11:41,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,9,6158611943,정주건설 주식회사,김덕수,2238072634,88.09,2025-10-28,10:29,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,10,3038117961,원산종합건설(주),원종진,2238198000,88.095,2025-10-28,15:02,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,11,3148603725,제이원이엔씨(주),유은서,2238517000,88.108,2025-10-29,15:19,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,12,2838800689,주식회사 희승,김학용,2238667500,88.114,2025-10-29,08:26,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,13,4028136154,유한회사 성수종합건설,정희성,2238714353,88.116,2025-10-29,10:36,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,14,1148192870,(주)승리씨앤지,이승철,2238725000,88.116,2025-10-28,17:24,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,15,1268152319,주식회사 윤한종합건설,윤정영,2238738950,88.117,2025-10-28,10:28,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,16,1328110731,(주)삼우건설,이수현,2238977860,88.126,2025-10-29,09:50,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,17,3158105191,大慈開發 株式會社,신동윤,2239047509,88.129,2025-10-29,09:11,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,18,3178127513,주식회사 덕용건설,강은경,2239275577,88.138,2025-10-28,14:35,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,19,1078162801,청계중기주식회사,유은옥,2239281000,88.138,2025-10-28,11:36,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,20,4118114440,주식회사 협동사,박창석,2239476790,88.146,2025-10-29,21:43,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,21,3048113901,주식회사 금산건설,홍성근,2239610970,88.151,2025-10-30,09:15,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,22,4108672501,청담건설 주식회사,최하영,2239615440,88.151,2025-10-30,09:23,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,23,2131901951,성심중기,서지숙,2239662000,88.153,2025-10-28,16:19,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,24,2058138041,동광건설기계(주),송병운,2239788200,88.158,2025-10-29,17:13,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,25,5088121226,주식회사모던비앤씨,임환명,2239916401,88.163,2025-10-30,09:11,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,26,3118131343,성진건설 주식회사,김수형,2240044700,88.168,2025-10-29,16:34,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,27,1288135621,파주시건설기계협회(주),방종천,2240145600,88.172,2025-10-28,15:05,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,28,1288705420,두원종합관리(주),유대곤,2240174000,88.173,2025-10-28,13:28,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,29,4098182023,(주)옥토개발,김민서,2240174430,88.173,2025-10-30,09:16,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,30,1078140603,성심중기주식회사,서재경,2240475000,88.185,2025-10-28,10:45,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,31,2218114416,태원종합건설 주식회사,김세환,2240598143,88.19,2025-10-30,09:05,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,32,8341701088,현담종합건설,윤계진,2240632100,88.191,2025-10-30,01:17,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,33,1303436895,천마중기,이현숙,2240806260,88.198,2025-10-28,15:23,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,34,1282787490,금상건설중기,문상진,2240824856,88.199,2025-10-29,09:24,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,35,4188117808,유한회사 그랜드종합건설,박정순,2240856700,88.2,2025-10-29,17:27,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,36,3012975405,두헌산업,이명선,2241028564,88.207,2025-10-28,16:16,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,37,2068199788,(주)티에스환경,이윤호,2241190000,88.213,2025-10-29,09:44,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,38,3018108409,(합자)신양건설,조영옥,2241281000,88.217,2025-10-30,09:09,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,39,4178123044,(주)청룡종합건설,이춘성,2241473510,88.224,2025-10-30,09:35,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
R25BK01112783,000,2025년도 화성·평택·안성 권역 도로 제설 및 결빙제거 용역,용역,총액계약,일반경쟁,적격심사제,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,국토교통부 서울지방국토관리청 수원국토관리사무소,1613181,87.995,2310000000,2540637950,2541000000,2025-10-30,11:00,개찰완료,40,4108135234,삼현토건 주식회사,이진복,2241508500,88.226,2025-10-30,07:01,N,정상,2235648414,87.995,2025-11-07,주식회사 정주,신경선,,624-88-01778,서울특별시 송파구 동남로18길 40 (가락동) 202-02호A,02-525-0503,2025-12-04
